Gpal_ID	Uniprot_ID	Protein Name	 Gene Name	 Wormbase ref	Spec_A	Spec_B
Gpal_D383_g02913	Q21142	Serpentine Receptor, class E (Epsilon)	sre-7 CELE_K02E11.2 K02E11.2	K02E11.2;	Gpal	Cele
Gpal_D383_g02913	Q21170	7TM_GPCR_Srx domain-containing protein	srx-77 CELE_K03B4.5 K03B4.5	K03B4.5;	Gpal	Cele
Gpal_D383_g02913	Q21309	Uncharacterized protein	CELE_K08B5.1 K08B5.1	K08B5.1;	Gpal	Cele
Gpal_D383_g02913	Q21499	Golgi SNAP receptor complex member 2	memb-2 CELE_M03E7.5 M03E7.5	M03E7.5;	Gpal	Cele
Gpal_D383_g02913	Q21685	7TM_GPCR_Srx domain-containing protein	srx-2 CELE_R03H4.2 R03H4.2	R03H4.2;	Gpal	Cele
Gpal_D383_g02913	Q21686	Serpentine Receptor, class T	srt-18 CELE_R03H4.4 R03H4.4	R03H4.4;	Gpal	Cele
Gpal_D383_g02913	Q21715	Serpentine Receptor, class D (Delta)	srd-42 CELE_R04D3.7 R04D3.7	R04D3.7;	Gpal	Cele
Gpal_D383_g02913	Q21717	Serpentine Receptor, class D (Delta)	srd-43 CELE_R04D3.9 R04D3.9	R04D3.9;	Gpal	Cele
Gpal_D383_g02913	Q21741	Uncharacterized protein	CELE_R05F9.7 R05F9.7	R05F9.7;	Gpal	Cele
Gpal_D383_g02913	Q21784	Serpentine Receptor, class U	sru-40 CELE_R07B5.3 R07B5.3	R07B5.3a;	Gpal	Cele
Gpal_D383_g02913	Q21786	G_PROTEIN_RECEP_F1_2 domain-containing protein	srsx-21 CELE_R07B5.5 R07B5.5	R07B5.5;	Gpal	Cele
Gpal_D383_g02913	Q21957	G_PROTEIN_RECEP_F1_2 domain-containing protein	frpr-16 CELE_R12C12.3 R12C12.3	R12C12.3;	Gpal	Cele
Gpal_D383_g02913	Q21991	7TM_GPCR_Srx domain-containing protein	srx-20 CELE_R13H7.1 R13H7.1	R13H7.1;	Gpal	Cele
Gpal_D383_g02913	Q22117	Uncharacterized protein	CELE_T03F7.5 T03F7.5	T03F7.5;	Gpal	Cele
Gpal_D383_g02913	Q22118	G_PROTEIN_RECEP_F1_2 domain-containing protein	CELE_T03F7.6 T03F7.6	T03F7.6;	Gpal	Cele
Gpal_D383_g02913	Q22148	Serpentine Receptor, class V	srv-12 CELE_T04B2.4 T04B2.4	T04B2.4;	Gpal	Cele
Gpal_D383_g02913	Q22209	Serpentine Receptor, class E (Epsilon)	sre-40 CELE_T05A7.8 T05A7.8	T05A7.8;	Gpal	Cele
Gpal_D383_g02913	Q22246	Serpentine Receptor, class T	srt-73 CELE_T06C10.2 T06C10.2	T06C10.2;	Gpal	Cele
Gpal_D383_g02913	Q22283	Serpentine Receptor, class J	srj-33 CELE_T07C12.1 T07C12.1	T07C12.1;	Gpal	Cele
Gpal_D383_g02913	Q22362	G_PROTEIN_RECEP_F1_2 domain-containing protein	CELE_T09E8.4 T09E8.4	T09E8.4;	Gpal	Cele
Gpal_D383_g02913	Q22382	Serpentine Receptor, class AB (Class A-like)	srab-17 CELE_T11A5.2 T11A5.2	T11A5.2;	Gpal	Cele
Gpal_D383_g02913	Q22383	Serpentine Receptor, class AB (Class A-like)	srab-18 CELE_T11A5.3 T11A5.3	T11A5.3;	Gpal	Cele
Gpal_D383_g02913	Q22444	G_PROTEIN_RECEP_F1_2 domain-containing protein	srv-29 CELE_T13A10.6 T13A10.6	T13A10.6;	Gpal	Cele
Gpal_D383_g02913	Q22450	G_PROTEIN_RECEP_F1_2 domain-containing protein	srv-32 CELE_T13A10.12 T13A10.12	T13A10.12;	Gpal	Cele
Gpal_D383_g02913	Q22527	Uncharacterized protein	CELE_T16G12.4 T16G12.4	T16G12.4;	Gpal	Cele
Gpal_D383_g02913	Q22568	Serpentine receptor class gamma	srg-41 CELE_T19C4.3 T19C4.3	T19C4.3;	Gpal	Cele
Gpal_D383_g02913	Q22572	Serpentine receptor class gamma	srg-40 CELE_T19C4.4 T19C4.4	T19C4.4;	Gpal	Cele
Gpal_D383_g02913	Q22576	Serpentine Receptor, class A (Alpha)	sra-26 CELE_T19D12.8 T19D12.8	T19D12.8;	Gpal	Cele
Gpal_D383_g02913	Q22642	Serpentine receptor class gamma	srg-32 CELE_T21C9.7 T21C9.7	T21C9.7;	Gpal	Cele
Gpal_D383_g02913	Q22866	Tropomyosin isoforms a/b/d/f (Levamisole resistant protein 11)	lev-11 tmy-1 Y105E8B.1	Y105E8B.1a [Q22866-1];Y105E8B.1b [Q22866-3];Y105E8B.1d [Q22866-2];Y105E8B.1f [Q22866-4];	Gpal	Cele
Gpal_D383_g02913	Q22895	G_PROTEIN_RECEP_F1_2 domain-containing protein	ser-7 C09B7.1 CELE_C09B7.1	C09B7.1a;	Gpal	Cele
Gpal_D383_g02913	Q22929	G_PROTEIN_RECEP_F1_2 domain-containing protein	C50E3.9 CELE_C50E3.9	C50E3.9;	Gpal	Cele
Gpal_D383_g02913	Q22981	Serpentine Receptor, class T	srt-3 CELE_F47D2.3 F47D2.3	F47D2.3;	Gpal	Cele
Gpal_D383_g02913	Q22982	Serpentine Receptor, class T	srt-35 CELE_F47D2.4 F47D2.4	F47D2.4;	Gpal	Cele
Gpal_D383_g02913	Q22984	Serpentine Receptor, class T	srt-38 CELE_F47D2.6 F47D2.6	F47D2.6;	Gpal	Cele
Gpal_D383_g02913	Q22986	Serpentine Receptor, class T	srt-20 CELE_F47D2.7 F47D2.7	F47D2.7a;	Gpal	Cele
Gpal_D383_g02913	Q22988	Serpentine Receptor, class T	srt-19 CELE_F47D2.1 F47D2.1	F47D2.1a;	Gpal	Cele
Gpal_D383_g02913	Q23033	G_PROTEIN_RECEP_F1_2 domain-containing protein	npr-24 CELE_R106.2 R106.2	R106.2;	Gpal	Cele
Gpal_D383_g02913	Q23034	Serpentine receptor class gamma	srg-28 CELE_T09D3.2 T09D3.2	T09D3.2;	Gpal	Cele
Gpal_D383_g02913	Q23035	Serpentine receptor class gamma	srg-25 CELE_T09D3.5 T09D3.5	T09D3.5;	Gpal	Cele
Gpal_D383_g02913	Q23041	Serpentine Receptor, class V	srv-7 CELE_T22B7.5 T22B7.5	T22B7.5;	Gpal	Cele
Gpal_D383_g02913	Q23059	Serpentine Receptor, class M	srm-2 CELE_T28H11.3 T28H11.3	T28H11.3;	Gpal	Cele
Gpal_D383_g02913	Q23156	Serpentine Receptor, class T	srt-39 CELE_W04D2.2 W04D2.2	W04D2.2a;	Gpal	Cele
Gpal_D383_g02913	Q23228	Serpentine receptor class gamma	srg-55 CELE_W09D12.2 W09D12.2	W09D12.2;	Gpal	Cele
Gpal_D383_g02913	Q23254	G_PROTEIN_RECEP_F1_2 domain-containing protein	CELE_ZC266.1 ZC266.1	ZC266.1;	Gpal	Cele
Gpal_D383_g02913	Q23284	Serpentine Receptor, class H	srh-28 CELE_ZC404.5 ZC404.5	ZC404.5;	Gpal	Cele
Gpal_D383_g02913	Q23292	G_PROTEIN_RECEP_F1_2 domain-containing protein	dmsr-10 CELE_ZC404.10 ZC404.10	ZC404.10;	Gpal	Cele
Gpal_D383_g02913	Q23293	G_PROTEIN_RECEP_F1_2 domain-containing protein	dmsr-11 CELE_ZC404.11 ZC404.11	ZC404.11;	Gpal	Cele
Gpal_D383_g02913	Q23331	Serpentine Receptor, class BC (Class B-like)	srbc-45 CELE_ZC455.11 ZC455.11	ZC455.11;	Gpal	Cele
Gpal_D383_g02913	Q23339	Serpentine Receptor, class BC (Class B-like)	srbc-44 CELE_ZC455.9 ZC455.9	ZC455.9;	Gpal	Cele
Gpal_D383_g02913	Q23340	Serpentine Receptor, class BC (Class B-like)	srbc-43 CELE_ZC455.8 ZC455.8	ZC455.8a;	Gpal	Cele
Gpal_D383_g02913	Q23349	Uncharacterized protein	CELE_ZC487.2 ZC487.2	ZC487.2;	Gpal	Cele
Gpal_D383_g02913	Q23484	G_PROTEIN_RECEP_F1_2 domain-containing protein	CELE_ZK418.6 ZK418.6	ZK418.6;	Gpal	Cele
Gpal_D383_g02913	Q23485	G_PROTEIN_RECEP_F1_2 domain-containing protein	CELE_ZK418.7 ZK418.7	ZK418.7;	Gpal	Cele
Gpal_D383_g02913	Q23625	Serpentine Receptor, class J	srj-1 CELE_ZK829.8 ZK829.8	ZK829.8;	Gpal	Cele
Gpal_D383_g02913	Q23650	G_PROTEIN_RECEP_F1_2 domain-containing protein	CELE_ZK863.1 ZK863.1	ZK863.1;	Gpal	Cele
Gpal_D383_g02913	Q2AAB5	Protein containing ALS2cr12 (ALS2CR12) signature	pals-16 CELE_Y82E9BR.4 Y82E9BR.4	Y82E9BR.4;	Gpal	Cele
Gpal_D383_g02913	Q2MGE8	G_PROTEIN_RECEP_F1_2 domain-containing protein	CELE_K03H6.4 K03H6.4	K03H6.4;	Gpal	Cele
Gpal_D383_g02913	Q3V5H4	Protein containing ALS2cr12 (ALS2CR12) signature	pals-25 CELE_T17A3.2 T17A3.2	T17A3.2;	Gpal	Cele
Gpal_D383_g02913	Q3Y401	G_PROTEIN_RECEP_F1_2 domain-containing protein	srx-73 CELE_F41F3.7 F41F3.7	F41F3.7;	Gpal	Cele
Gpal_D383_g02913	Q3Y412	Serpentine Receptor, class A (Alpha)	sra-36 B0304.9 CELE_B0304.9	B0304.9;	Gpal	Cele
Gpal_D383_g02913	Q400M3	Serpentine Receptor, class T	srt-41 CELE_F36H9.6 F36H9.6	F36H9.6;	Gpal	Cele
Gpal_D383_g02913	Q4EVX9	Serpentine Receptor, class Z	srz-105 CELE_K03D3.12 K03D3.12	K03D3.12;	Gpal	Cele
Gpal_D383_g02913	Q4TT86	Serpentine receptor class gamma	CELE_T01D1.7 T01D1.7	T01D1.7;	Gpal	Cele
Gpal_D383_g02913	Q564Y1	G_PROTEIN_RECEP_F1_2 domain-containing protein	C30G7.5 CELE_C30G7.5	C30G7.5;	Gpal	Cele
Gpal_D383_g02913	Q565A7	G_PROTEIN_RECEP_F1_2 domain-containing protein	C53D6.11 CELE_C53D6.11	C53D6.11;	Gpal	Cele
Gpal_D383_g02913	Q58AA0	Serpentine Receptor, class XA	srxa-13 C06B3.14 CELE_C06B3.14	C06B3.14;	Gpal	Cele
Gpal_D383_g02913	Q58AA1	Serpentine Receptor, class XA	srxa-12 C06B3.13 CELE_C06B3.13	C06B3.13;	Gpal	Cele
Gpal_D383_g02913	Q58AA2	Serpentine Receptor, class XA	srxa-11 C06B3.12 CELE_C06B3.12	C06B3.12;	Gpal	Cele
Gpal_D383_g02913	Q5BHI1	G_PROTEIN_RECEP_F1_2 domain-containing protein	srsx-15 C39H7.8 CELE_C39H7.8	C39H7.8;	Gpal	Cele
Gpal_D383_g02913	Q5CCI4	Serpentine Receptor, class E (Epsilon)	sre-5 B0212.2 CELE_B0212.2	B0212.2;	Gpal	Cele
Gpal_D383_g02913	Q5CCI6	G_PROTEIN_RECEP_F1_2 domain-containing protein	srsx-10 CELE_F26G5.12 F26G5.12	F26G5.12;	Gpal	Cele
Gpal_D383_g02913	Q5CCI8	Serpentine Receptor, class B (Beta)	srb-19 C54F6.11 CELE_C54F6.11	C54F6.11;	Gpal	Cele
Gpal_D383_g02913	Q5CZ33	Serpentine Receptor, class BC (Class B-like)	srbc-55 CELE_F54B8.16 F54B8.16	F54B8.16;	Gpal	Cele
Gpal_D383_g02913	Q5CZ34	Serpentine Receptor, class BC (Class B-like)	srbc-84 C31A11.10 CELE_C31A11.10	C31A11.10;	Gpal	Cele
Gpal_D383_g02913	Q5CZ36	Serpentine Receptor, class BC (Class B-like)	srbc-27 CELE_F20E11.15 F20E11.15	F20E11.15;	Gpal	Cele
Gpal_D383_g02913	Q5DTE7	Serpentine Receptor, class E (Epsilon)	sre-46 CELE_Y54G9A.10 Y54G9A.10	Y54G9A.10;	Gpal	Cele
Gpal_D383_g02913	Q5DX29	Serpentine Receptor, class BC (Class B-like)	srbc-7 C18B10.4 CELE_C18B10.4	C18B10.4;	Gpal	Cele
Gpal_D383_g02913	Q5DX30	Serpentine Receptor, class BC (Class B-like)	srbc-8 C18B10.5 CELE_C18B10.5	C18B10.5;	Gpal	Cele
Gpal_D383_g02913	Q5DX32	Serpentine receptor class gamma	srv-5 CELE_F48D6.2 F48D6.2	F48D6.2b;	Gpal	Cele
Gpal_D383_g02913	Q5DX38	Serpentine Receptor, class BC (Class B-like)	srbc-71 CELE_F30B5.8 F30B5.8	F30B5.8;	Gpal	Cele
Gpal_D383_g02913	Q5F4U1	Serpentine Receptor, class Z	srz-85 B0205.2 CELE_B0205.2	B0205.2b;	Gpal	Cele
Gpal_D383_g02913	Q5F4U4	Serpentine Receptor, class BC (Class B-like)	srbc-17 C45H4.3 CELE_C45H4.3	C45H4.3a;	Gpal	Cele
Gpal_D383_g02913	Q5F4U8	Serpentine Receptor, class BC (Class B-like)	srbc-60 CELE_R09E12.8 R09E12.8	R09E12.8;	Gpal	Cele
Gpal_D383_g02913	Q5F4V0	Serpentine Receptor, class BC (Class B-like)	srbc-36 C02A12.6 CELE_C02A12.6	C02A12.6;	Gpal	Cele
Gpal_D383_g02913	Q5F4V2	Serpentine Receptor, class BC (Class B-like)	srbc-33 C02A12.10 CELE_C02A12.10	C02A12.10;	Gpal	Cele
Gpal_D383_g02913	Q5F4V3	Serpentine Receptor, class BC (Class B-like)	srbc-31 C02A12.9 CELE_C02A12.9	C02A12.9;	Gpal	Cele
Gpal_D383_g02913	Q5F4V5	Serpentine Receptor, class BC (Class B-like)	srbc-32 C02A12.5 CELE_C02A12.5	C02A12.5;	Gpal	Cele
Gpal_D383_g02913	Q5F4V6	Serpentine Receptor, class BC (Class B-like)	srbc-30 C02A12.3 CELE_C02A12.3	C02A12.3;	Gpal	Cele
Gpal_D383_g02913	Q5F4V7	Serpentine Receptor, class BC (Class B-like)	srbc-29 C02A12.2 CELE_C02A12.2	C02A12.2;	Gpal	Cele
Gpal_D383_g02913	Q5F4W1	Serpentine Receptor, class Z	srz-24 CELE_E03H12.6 E03H12.6	E03H12.6;	Gpal	Cele
Gpal_D383_g02913	Q5FAM6	Serpentine Receptor, class BC (Class B-like)	srbc-38 CELE_Y49C4A.2 Y49C4A.2	Y49C4A.2;	Gpal	Cele
Gpal_D383_g02913	Q5FAM7	Serpentine Receptor, class BC (Class B-like)	srbc-37 CELE_Y49C4A.3 Y49C4A.3	Y49C4A.3;	Gpal	Cele
Gpal_D383_g02913	Q5FC42	Serpentine Receptor, class E (Epsilon)	sre-35 CELE_W05H5.5 W05H5.5	W05H5.5;	Gpal	Cele
Gpal_D383_g02913	Q5FC50	Serpentine Receptor, class T	srt-74 CELE_F40G12.15 F40G12.15	F40G12.15;	Gpal	Cele
Gpal_D383_g02913	Q5FC58	7TM_GPCR_Srx domain-containing protein	srxa-19 C08B6.13 CELE_C08B6.13	C08B6.13;	Gpal	Cele
Gpal_D383_g02913	Q5FC78	Probable G-protein coupled receptor F27E5.8	F27E5.8	F27E5.8;	Gpal	Cele
Gpal_D383_g02913	Q5KQP7	Serpentine Receptor, class T	srt-23 CELE_Y55F3C.2 Y55F3C.2	Y55F3C.2;	Gpal	Cele
Gpal_D383_g02913	Q5WRK6	Serpentine Receptor, class Z	srz-75 CELE_Y7A9C.9 Y7A9C.9	Y7A9C.9;	Gpal	Cele
Gpal_D383_g02913	Q5WRK8	Serpentine Receptor, class Z	srz-72 CELE_Y7A9C.7 Y7A9C.7	Y7A9C.7;	Gpal	Cele
Gpal_D383_g02913	Q5WRL3	Serpentine Receptor, class Z	srz-102 CELE_F14F8.13 F14F8.13	F14F8.13;	Gpal	Cele
Gpal_D383_g02913	Q5WRL4	Serpentine Receptor, class Z	srz-11 CELE_T09F5.16 T09F5.16	T09F5.16;	Gpal	Cele
Gpal_D383_g02913	Q5WRL6	Serpentine Receptor, class Z	srz-104 CELE_K03D3.11 K03D3.11	K03D3.11;	Gpal	Cele
Gpal_D383_g02913	Q5WRL8	Serpentine Receptor, class Z	srz-71 C35D6.10 CELE_C35D6.10	C35D6.10;	Gpal	Cele
Gpal_D383_g02913	Q5WRL9	Serpentine Receptor, class Z	srz-38 C35D6.9 CELE_C35D6.9	C35D6.9a;	Gpal	Cele
Gpal_D383_g02913	Q5WRM5	Serpentine Receptor, class Z	srz-25 C18D4.5 CELE_C18D4.5	C18D4.5;	Gpal	Cele
Gpal_D383_g02913	Q5WRM6	Serpentine Receptor, class E (Epsilon)	sre-34 CELE_W05H5.8 W05H5.8	W05H5.8;	Gpal	Cele
Gpal_D383_g02913	Q5WRN2	Serpentine Receptor, class Z	srz-97 CELE_F08H9.12 F08H9.12	F08H9.12;	Gpal	Cele
Gpal_D383_g02913	Q5WRN5	Serpentine Receptor, class AB (Class A-like)	srab-26 CELE_T11A5.7 T11A5.7	T11A5.7a;	Gpal	Cele
Gpal_D383_g02913	Q5WRR5	Serpentine receptor class gamma	CELE_F20D6.12 F20D6.12	F20D6.12;	Gpal	Cele
Gpal_D383_g02913	Q60F72	Serpentine receptor class gamma	CELE_Y54G2A.38 Y54G2A.38	Y54G2A.38;	Gpal	Cele
Gpal_D383_g02913	Q65CL7	Serpentine Receptor, class Z	srz-62 CELE_F56D6.7 F56D6.7	F56D6.7;	Gpal	Cele
Gpal_D383_g02913	Q688B8	Serpentine Receptor, class Z	srz-37 C09G12.16 CELE_C09G12.16	C09G12.16;	Gpal	Cele
Gpal_D383_g02913	Q688B9	Serpentine Receptor, class Z	srz-70 C09G12.6 CELE_C09G12.6	C09G12.6;	Gpal	Cele
Gpal_D383_g02913	Q688C1	Serpentine Receptor, class Z	srz-67 C17F4.10 CELE_C17F4.10	C17F4.10;	Gpal	Cele
Gpal_D383_g02913	Q6A587	Serpentine Receptor, class Z	srz-83 C09G12.10 CELE_C09G12.10	C09G12.10;	Gpal	Cele
Gpal_D383_g02913	Q6A588	Serpentine Receptor, class Z	srz-82 C09G12.11 CELE_C09G12.11	C09G12.11;	Gpal	Cele
Gpal_D383_g02913	Q6BER8	Serpentine Receptor, class BC (Class B-like)	srbc-78 B0250.10 CELE_B0250.10	B0250.10;	Gpal	Cele
Gpal_D383_g02913	Q6BES6	G_PROTEIN_RECEP_F1_2 domain-containing protein	C34B4.5 CELE_C34B4.5	C34B4.5;	Gpal	Cele
Gpal_D383_g02913	Q6BES9	G_PROTEIN_RECEP_F1_2 domain-containing protein	srsx-31 CELE_F07B10.6 F07B10.6	F07B10.6;	Gpal	Cele
Gpal_D383_g02913	Q7JLH4	G_PROTEIN_RECEP_F1_2 domain-containing protein	srsx-33 CELE_T19B10.10 T19B10.10	T19B10.10;	Gpal	Cele
Gpal_D383_g02913	Q7JLI4	7TM_GPCR_Srx domain-containing protein	srx-82 CELE_F43A11.6 F43A11.6	F43A11.6;	Gpal	Cele
Gpal_D383_g02913	Q7JLI6	G_PROTEIN_RECEP_F1_2 domain-containing protein	srx-87 CELE_F38B7.8 F38B7.8	F38B7.8;	Gpal	Cele
Gpal_D383_g02913	Q7JLI7	G_PROTEIN_RECEP_F1_2 domain-containing protein	srx-86 CELE_F38B7.7 F38B7.7	F38B7.7;	Gpal	Cele
Gpal_D383_g02913	Q7JNP8	7TM_GPCR_Srx domain-containing protein	srx-115 B0507.11 CELE_B0507.11	B0507.11;	Gpal	Cele
Gpal_D383_g02913	Q7JP61	G_PROTEIN_RECEP_F1_2 domain-containing protein	octr-1 CELE_F14D12.6 F14D12.6	F14D12.6b;	Gpal	Cele
Gpal_D383_g02913	Q7KNQ6	Serpentine Receptor, class AB (Class A-like)	srab-2 C04F5.5 CELE_C04F5.5	C04F5.5;	Gpal	Cele
Gpal_D383_g02913	Q7KPX1	7TM_GPCR_Srx domain-containing protein	srx-14 C44B12.8 CELE_C44B12.8	C44B12.8;	Gpal	Cele
Gpal_D383_g02913	Q7KPX2	G_PROTEIN_RECEP_F1_2 domain-containing protein	srx-13 C44B12.4 CELE_C44B12.4	C44B12.4;	Gpal	Cele
Gpal_D383_g02913	Q7YTI1	Uncharacterized protein	CELE_Y57G11C.46 Y57G11C.46	Y57G11C.46;	Gpal	Cele
Gpal_D383_g02913	Q7YTM3	G_PROTEIN_RECEP_F1_2 domain-containing protein	srw-56 CELE_F36G9.16 F36G9.16	F36G9.16;	Gpal	Cele
Gpal_D383_g02913	Q7YTN2	Serpentine Receptor, class Z	srz-101 CELE_F14F8.12 F14F8.12	F14F8.12;	Gpal	Cele
Gpal_D383_g02913	Q7YTN3	G_PROTEIN_RECEP_F1_2 domain-containing protein	srw-42 CELE_F14F8.11 F14F8.11	F14F8.11;	Gpal	Cele
Gpal_D383_g02913	Q7YTN4	G_PROTEIN_RECEP_F1_2 domain-containing protein	srw-41 CELE_F14F8.10 F14F8.10	F14F8.10;	Gpal	Cele
Gpal_D383_g02913	Q7YTN8	Serpentine Receptor, class E (Epsilon)	sre-36 CELE_F13A7.13 F13A7.13	F13A7.13;	Gpal	Cele
Gpal_D383_g02913	Q7YTQ2	Serpentine Receptor, class Z	srz-44 C55A1.12 CELE_C55A1.12	C55A1.12;	Gpal	Cele
Gpal_D383_g02913	Q7YTS7	G_PROTEIN_RECEP_F1_2 domain-containing protein	srxa-18 C08B6.12 CELE_C08B6.12	C08B6.12;	Gpal	Cele
Gpal_D383_g02913	Q7YTT5	Serpentine Receptor, class H	srh-290 C47A10.11 CELE_C47A10.11	C47A10.11;	Gpal	Cele
Gpal_D383_g02913	Q7YTT6	Serpentine Receptor, class H	srh-289 C47A10.10 CELE_C47A10.10	C47A10.10;	Gpal	Cele
Gpal_D383_g02913	Q7YWP3	Serpentine Receptor, class AB (Class A-like)	srab-24 CELE_Y64G10A.8 Y64G10A.8	Y64G10A.8;	Gpal	Cele
Gpal_D383_g02913	Q7YWQ3	Serpentine Receptor, class Z	srz-91 CELE_Y6G8.4 Y6G8.4	Y6G8.4;	Gpal	Cele
Gpal_D383_g02913	Q7YX06	7TM_GPCR_Srx domain-containing protein	srx-80 CELE_F43A11.4 F43A11.4	F43A11.4;	Gpal	Cele
Gpal_D383_g02913	Q7YXA4	Serpentine Receptor, class U	sru-45 CELE_Y32B12B.7 Y32B12B.7	Y32B12B.7;	Gpal	Cele
Gpal_D383_g02913	Q7YXA5	Serpentine Receptor, class H	srh-1 CELE_T11F9.18 T11F9.18	T11F9.18;	Gpal	Cele
Gpal_D383_g02913	Q7YXG6	G_PROTEIN_RECEP_F1_2 domain-containing protein	srw-123 C44C3.11 CELE_C44C3.11	C44C3.11;	Gpal	Cele
Gpal_D383_g02913	Q7YXU6	G_PROTEIN_RECEP_F1_2 domain-containing protein	srx-50 CELE_Y43B11AL.2 Y43B11AL.2	Y43B11AL.2b;	Gpal	Cele
Gpal_D383_g02913	Q7YZG0	Serpentine Receptor, class A (Alpha)	sra-35 B0304.8 CELE_B0304.8	B0304.8;	Gpal	Cele
Gpal_D383_g02913	Q7Z2B1	G_PROTEIN_RECEP_F1_2 domain-containing protein	srw-101 CELE_ZK697.13 ZK697.13	ZK697.13a;	Gpal	Cele
Gpal_D383_g02913	Q7Z2B2	G_PROTEIN_RECEP_F1_2 domain-containing protein	srw-102 CELE_ZK697.12 ZK697.12	ZK697.12;	Gpal	Cele
Gpal_D383_g02913	Q86B33	Serpentine receptor class gamma	srg-27 CELE_T09D3.7 T09D3.7	T09D3.7;	Gpal	Cele
Gpal_D383_g02913	Q86B34	Serpentine receptor class gamma	srg-29 CELE_T09D3.6 T09D3.6	T09D3.6;	Gpal	Cele
Gpal_D383_g02913	Q86B38	Serpentine receptor class gamma	srg-60 C24B9.15 CELE_C24B9.15	C24B9.15;	Gpal	Cele
Gpal_D383_g02913	Q86B40	Serpentine receptor class gamma	srg-65 CELE_T05C3.8 T05C3.8	T05C3.8;	Gpal	Cele
Gpal_D383_g02913	Q86B42	Serpentine receptor class gamma	srg-48 CELE_Y43B11AR.5 Y43B11AR.5	Y43B11AR.5;	Gpal	Cele
Gpal_D383_g02913	Q86CZ6	G_PROTEIN_RECEP_F1_2 domain-containing protein	CELE_T26H8.4 T26H8.4	T26H8.4;	Gpal	Cele
Gpal_D383_g02913	Q86D02	Serpentine Receptor, class Z	srz-99 CELE_T25E12.13 T25E12.13	T25E12.13;	Gpal	Cele
Gpal_D383_g02913	Q86D05	Serpentine Receptor, class W	srw-11 CELE_M01B2.11 M01B2.11	M01B2.11;	Gpal	Cele
Gpal_D383_g02913	Q86D06	G_PROTEIN_RECEP_F1_2 domain-containing protein	srw-9 CELE_ZC482.8 ZC482.8	ZC482.8;	Gpal	Cele
Gpal_D383_g02913	Q86D22	Serpentine Receptor, class Z	srz-13 CELE_K05D4.8 K05D4.8	K05D4.8;	Gpal	Cele
Gpal_D383_g02913	Q86DA9	G_PROTEIN_RECEP_F1_2 domain-containing protein	CELE_Y75B12B.10 Y75B12B.10	Y75B12B.10;	Gpal	Cele
Gpal_D383_g02913	Q86DC3	G_PROTEIN_RECEP_F1_2 domain-containing protein	srw-89 CELE_K09D9.13 K09D9.13	K09D9.13;	Gpal	Cele
Gpal_D383_g02913	Q86DC8	G_PROTEIN_RECEP_F1_2 domain-containing protein	srv-28 CELE_T13A10.14 T13A10.14	T13A10.14;	Gpal	Cele
Gpal_D383_g02913	Q86DM2	G_PROTEIN_RECEP_F1_2 domain-containing protein	srv-27 CELE_Y73B6BL.41 Y73B6BL.41	Y73B6BL.41;	Gpal	Cele
Gpal_D383_g02913	Q86DM3	G_PROTEIN_RECEP_F1_2 domain-containing protein	srv-26 CELE_Y73B6BL.40 Y73B6BL.40	Y73B6BL.40;	Gpal	Cele
Gpal_D383_g02913	Q86DM4	G_PROTEIN_RECEP_F1_2 domain-containing protein	srv-13 CELE_Y73B6BL.39 Y73B6BL.39	Y73B6BL.39;	Gpal	Cele
Gpal_D383_g02913	Q86GB7	Serpentine receptor class gamma	srv-3 CELE_Y43F8C.19 Y43F8C.19	Y43F8C.19;	Gpal	Cele
Gpal_D383_g02913	Q86GB8	Serpentine receptor class gamma	srg-54 CELE_W09D12.3 W09D12.3	W09D12.3;	Gpal	Cele
Gpal_D383_g02913	Q86GC0	Serpentine receptor class gamma	srg-38 CELE_T19C4.8 T19C4.8	T19C4.8;	Gpal	Cele
Gpal_D383_g02913	Q86GC5	Serpentine receptor class gamma	srv-2 C14A4.15 CELE_C14A4.15	C14A4.15;	Gpal	Cele
Gpal_D383_g02913	Q8I7K6	G_PROTEIN_RECEP_F1_2 domain-containing protein	frpr-6 CELE_F21C10.12 F21C10.12	F21C10.12;	Gpal	Cele
Gpal_D383_g02913	Q8I7M5	Serpentine Receptor, class E (Epsilon)	sre-11 C12D5.11 CELE_C12D5.11	C12D5.11;	Gpal	Cele
Gpal_D383_g02913	Q8IFX9	G_PROTEIN_RECEP_F1_2 domain-containing protein	srw-139 C44C3.7 CELE_C44C3.7	C44C3.7;	Gpal	Cele
Gpal_D383_g02913	Q8IFY0	G_PROTEIN_RECEP_F1_2 domain-containing protein	srw-117 C44C3.6 CELE_C44C3.6	C44C3.6;	Gpal	Cele
Gpal_D383_g02913	Q8IFY1	G_PROTEIN_RECEP_F1_2 domain-containing protein	srw-118 C44C3.5 CELE_C44C3.5	C44C3.5;	Gpal	Cele
Gpal_D383_g02913	Q8IFY3	G_PROTEIN_RECEP_F1_2 domain-containing protein	srw-138 C44C3.3 CELE_C44C3.3	C44C3.3;	Gpal	Cele
Gpal_D383_g02913	Q8ITX5	Serpentine Receptor, class Z	srz-19 CELE_F56D6.4 F56D6.4	F56D6.4;	Gpal	Cele
Gpal_D383_g02913	Q8ITZ5	Serpentine Receptor, class AB (Class A-like)	srab-11 C36C5.8 CELE_C36C5.8	C36C5.8;	Gpal	Cele
